"Month","Animal","State","Count"
1989 10,"Pigs","Victoria",77000
1989 11,"Pigs","Victoria",78600
1989 12,"Pigs","Victoria",79800
1990 1,"Pigs","Victoria",76000
1990 2,"Pigs","Victoria",78100
1990 3,"Pigs","Victoria",77600
1990 4,"Pigs","Victoria",84100
1990 5,"Pigs","Victoria",98000
1990 6,"Pigs","Victoria",89100
1990 7,"Pigs","Victoria",93500
1990 8,"Pigs","Victoria",84700
1990 9,"Pigs","Victoria",74500
1990 10,"Pigs","Victoria",91900
1990 11,"Pigs","Victoria",81600
1990 12,"Pigs","Victoria",89800
1991 1,"Pigs","Victoria",81000
1991 2,"Pigs","Victoria",78300
1991 3,"Pigs","Victoria",77300
1991 4,"Pigs","Victoria",85000
1991 5,"Pigs","Victoria",95400
1991 6,"Pigs","Victoria",79600
1991 7,"Pigs","Victoria",103300
1991 8,"Pigs","Victoria",95800
1991 9,"Pigs","Victoria",91300
1991 10,"Pigs","Victoria",101200
1991 11,"Pigs","Victoria",114500
1991 12,"Pigs","Victoria",101100
1992 1,"Pigs","Victoria",93900
1992 2,"Pigs","Victoria",95200
1992 3,"Pigs","Victoria",100200
1992 4,"Pigs","Victoria",103900
1992 5,"Pigs","Victoria",102600
1992 6,"Pigs","Victoria",108400
1992 7,"Pigs","Victoria",115100
1992 8,"Pigs","Victoria",103300
1992 9,"Pigs","Victoria",104400
1992 10,"Pigs","Victoria",103000
1992 11,"Pigs","Victoria",97900
1992 12,"Pigs","Victoria",117200
1993 1,"Pigs","Victoria",87400
1993 2,"Pigs","Victoria",91500
1993 3,"Pigs","Victoria",106000
1993 4,"Pigs","Victoria",109500
1993 5,"Pigs","Victoria",103400
1993 6,"Pigs","Victoria",104400
1993 7,"Pigs","Victoria",125300
1993 8,"Pigs","Victoria",116700
1993 9,"Pigs","Victoria",119000
1993 10,"Pigs","Victoria",117000
1993 11,"Pigs","Victoria",108800
1993 12,"Pigs","Victoria",121400
1994 1,"Pigs","Victoria",97500
1994 2,"Pigs","Victoria",96900
1994 3,"Pigs","Victoria",121400
1994 4,"Pigs","Victoria",114100
1994 5,"Pigs","Victoria",116600
1994 6,"Pigs","Victoria",117300
1994 7,"Pigs","Victoria",112500
1994 8,"Pigs","Victoria",113300
1994 9,"Pigs","Victoria",126200
1994 10,"Pigs","Victoria",116700
1994 11,"Pigs","Victoria",113900
1994 12,"Pigs","Victoria",125500
1995 1,"Pigs","Victoria",105200
1995 2,"Pigs","Victoria",104300
1995 3,"Pigs","Victoria",120100
1995 4,"Pigs","Victoria",104900
1995 5,"Pigs","Victoria",130200
1995 6,"Pigs","Victoria",122100
1995 7,"Pigs","Victoria",108200
1995 8,"Pigs","Victoria",114500
1995 9,"Pigs","Victoria",109100
1995 10,"Pigs","Victoria",113200
1995 11,"Pigs","Victoria",112300
1995 12,"Pigs","Victoria",121400
1996 1,"Pigs","Victoria",106300
1996 2,"Pigs","Victoria",106600
1996 3,"Pigs","Victoria",106800
1996 4,"Pigs","Victoria",113100
1996 5,"Pigs","Victoria",122100
1996 6,"Pigs","Victoria",102000
1996 7,"Pigs","Victoria",123900
1996 8,"Pigs","Victoria",106100
1996 9,"Pigs","Victoria",107900
1996 10,"Pigs","Victoria",119300
1996 11,"Pigs","Victoria",110700
1996 12,"Pigs","Victoria",123800
1997 1,"Pigs","Victoria",109300
1997 2,"Pigs","Victoria",111400
1997 3,"Pigs","Victoria",103700
1997 4,"Pigs","Victoria",130300
1997 5,"Pigs","Victoria",129200
1997 6,"Pigs","Victoria",121700
1997 7,"Pigs","Victoria",139100
1997 8,"Pigs","Victoria",119900
1997 9,"Pigs","Victoria",123700
1997 10,"Pigs","Victoria",126400
1997 11,"Pigs","Victoria",115500
1997 12,"Pigs","Victoria",136700
1998 1,"Pigs","Victoria",121300
1998 2,"Pigs","Victoria",117100
1998 3,"Pigs","Victoria",134000
1998 4,"Pigs","Victoria",140300
1998 5,"Pigs","Victoria",144000
1998 6,"Pigs","Victoria",149600
1998 7,"Pigs","Victoria",157100
1998 8,"Pigs","Victoria",134600
1998 9,"Pigs","Victoria",135400
1998 10,"Pigs","Victoria",131100
1998 11,"Pigs","Victoria",129700
1998 12,"Pigs","Victoria",143300
1999 1,"Pigs","Victoria",102800
1999 2,"Pigs","Victoria",111000
1999 3,"Pigs","Victoria",132900
1999 4,"Pigs","Victoria",126600
1999 5,"Pigs","Victoria",135200
1999 6,"Pigs","Victoria",133100
1999 7,"Pigs","Victoria",127000
1999 8,"Pigs","Victoria",123000
1999 9,"Pigs","Victoria",126300
1999 10,"Pigs","Victoria",116200
1999 11,"Pigs","Victoria",117300
1999 12,"Pigs","Victoria",131200
2000 1,"Pigs","Victoria",109900
2000 2,"Pigs","Victoria",117600
2000 3,"Pigs","Victoria",131200
2000 4,"Pigs","Victoria",110100
2000 5,"Pigs","Victoria",126700
2000 6,"Pigs","Victoria",107200
2000 7,"Pigs","Victoria",93800
2000 8,"Pigs","Victoria",103400
2000 9,"Pigs","Victoria",80100
2000 10,"Pigs","Victoria",84200
2000 11,"Pigs","Victoria",90400
2000 12,"Pigs","Victoria",86800
2001 1,"Pigs","Victoria",84700
2001 2,"Pigs","Victoria",83600
2001 3,"Pigs","Victoria",90500
2001 4,"Pigs","Victoria",87300
2001 5,"Pigs","Victoria",95900
2001 6,"Pigs","Victoria",84800
2001 7,"Pigs","Victoria",88600
2001 8,"Pigs","Victoria",95900
2001 9,"Pigs","Victoria",82500
2001 10,"Pigs","Victoria",94200
2001 11,"Pigs","Victoria",93500
2001 12,"Pigs","Victoria",93300
2002 1,"Pigs","Victoria",86500
2002 2,"Pigs","Victoria",81200
2002 3,"Pigs","Victoria",74200
2002 4,"Pigs","Victoria",80900
2002 5,"Pigs","Victoria",92300
2002 6,"Pigs","Victoria",78800
2002 7,"Pigs","Victoria",95000
2002 8,"Pigs","Victoria",82700
2002 9,"Pigs","Victoria",80600
2002 10,"Pigs","Victoria",92600
2002 11,"Pigs","Victoria",81300
2002 12,"Pigs","Victoria",87300
2003 1,"Pigs","Victoria",83500
2003 2,"Pigs","Victoria",78100
2003 3,"Pigs","Victoria",82800
2003 4,"Pigs","Victoria",86200
2003 5,"Pigs","Victoria",94300
2003 6,"Pigs","Victoria",89000
2003 7,"Pigs","Victoria",92500
2003 8,"Pigs","Victoria",77500
2003 9,"Pigs","Victoria",78100
2003 10,"Pigs","Victoria",82400
2003 11,"Pigs","Victoria",74100
2003 12,"Pigs","Victoria",87100
2004 1,"Pigs","Victoria",72400
2004 2,"Pigs","Victoria",74900
2004 3,"Pigs","Victoria",86400
2004 4,"Pigs","Victoria",81200
2004 5,"Pigs","Victoria",80400
2004 6,"Pigs","Victoria",86100
2004 7,"Pigs","Victoria",79900
2004 8,"Pigs","Victoria",77200
2004 9,"Pigs","Victoria",78100
2004 10,"Pigs","Victoria",73400
2004 11,"Pigs","Victoria",66600
2004 12,"Pigs","Victoria",70300
2005 1,"Pigs","Victoria",68300
2005 2,"Pigs","Victoria",58200
2005 3,"Pigs","Victoria",72100
2005 4,"Pigs","Victoria",62800
2005 5,"Pigs","Victoria",72300
2005 6,"Pigs","Victoria",68200
2005 7,"Pigs","Victoria",59900
2005 8,"Pigs","Victoria",64500
2005 9,"Pigs","Victoria",57500
2005 10,"Pigs","Victoria",59700
2005 11,"Pigs","Victoria",67600
2005 12,"Pigs","Victoria",64900
2006 1,"Pigs","Victoria",64100
2006 2,"Pigs","Victoria",61000
2006 3,"Pigs","Victoria",70200
2006 4,"Pigs","Victoria",59200
2006 5,"Pigs","Victoria",79600
2006 6,"Pigs","Victoria",69600
2006 7,"Pigs","Victoria",68300
2006 8,"Pigs","Victoria",73000
2006 9,"Pigs","Victoria",61700
2006 10,"Pigs","Victoria",65300
2006 11,"Pigs","Victoria",65500
2006 12,"Pigs","Victoria",65200
2007 1,"Pigs","Victoria",67200
2007 2,"Pigs","Victoria",49600
2007 3,"Pigs","Victoria",63800
2007 4,"Pigs","Victoria",63500
2007 5,"Pigs","Victoria",79600
2007 6,"Pigs","Victoria",65300
2007 7,"Pigs","Victoria",66700
2007 8,"Pigs","Victoria",60800
2007 9,"Pigs","Victoria",52400
2007 10,"Pigs","Victoria",65900
2007 11,"Pigs","Victoria",52500
2007 12,"Pigs","Victoria",52300
2008 1,"Pigs","Victoria",52200
2008 2,"Pigs","Victoria",46200
2008 3,"Pigs","Victoria",44800
2008 4,"Pigs","Victoria",54800
2008 5,"Pigs","Victoria",65200
2008 6,"Pigs","Victoria",61100
2008 7,"Pigs","Victoria",68600
2008 8,"Pigs","Victoria",59200
2008 9,"Pigs","Victoria",61300
2008 10,"Pigs","Victoria",60200
2008 11,"Pigs","Victoria",54100
2008 12,"Pigs","Victoria",69200
2009 1,"Pigs","Victoria",54900
2009 2,"Pigs","Victoria",55000
2009 3,"Pigs","Victoria",58900
2009 4,"Pigs","Victoria",57000
2009 5,"Pigs","Victoria",59800
2009 6,"Pigs","Victoria",61400
2009 7,"Pigs","Victoria",58200
2009 8,"Pigs","Victoria",57800
2009 9,"Pigs","Victoria",59600
2009 10,"Pigs","Victoria",52100
2009 11,"Pigs","Victoria",54300
2009 12,"Pigs","Victoria",71000
2010 1,"Pigs","Victoria",50900
2010 2,"Pigs","Victoria",61500
2010 3,"Pigs","Victoria",72300
2010 4,"Pigs","Victoria",69700
2010 5,"Pigs","Victoria",78900
2010 6,"Pigs","Victoria",79700
2010 7,"Pigs","Victoria",81200
2010 8,"Pigs","Victoria",76900
2010 9,"Pigs","Victoria",74900
2010 10,"Pigs","Victoria",69100
2010 11,"Pigs","Victoria",73200
2010 12,"Pigs","Victoria",84300
2011 1,"Pigs","Victoria",67400
2011 2,"Pigs","Victoria",68900
2011 3,"Pigs","Victoria",76700
2011 4,"Pigs","Victoria",75200
2011 5,"Pigs","Victoria",81800
2011 6,"Pigs","Victoria",76100
2011 7,"Pigs","Victoria",77600
2011 8,"Pigs","Victoria",77200
2011 9,"Pigs","Victoria",74900
2011 10,"Pigs","Victoria",70200
2011 11,"Pigs","Victoria",72800
2011 12,"Pigs","Victoria",82700
2012 1,"Pigs","Victoria",73500
2012 2,"Pigs","Victoria",76600
2012 3,"Pigs","Victoria",80900
2012 4,"Pigs","Victoria",73200
2012 5,"Pigs","Victoria",88000
2012 6,"Pigs","Victoria",76200
2012 7,"Pigs","Victoria",71300
2012 8,"Pigs","Victoria",71800
2012 9,"Pigs","Victoria",65200
2012 10,"Pigs","Victoria",78200
2012 11,"Pigs","Victoria",78600
2012 12,"Pigs","Victoria",86200
2013 1,"Pigs","Victoria",79800
2013 2,"Pigs","Victoria",73500
2013 3,"Pigs","Victoria",72700
2013 4,"Pigs","Victoria",77100
2013 5,"Pigs","Victoria",95900
2013 6,"Pigs","Victoria",79200
2013 7,"Pigs","Victoria",89900
2013 8,"Pigs","Victoria",87400
2013 9,"Pigs","Victoria",80600
2013 10,"Pigs","Victoria",85400
2013 11,"Pigs","Victoria",81900
2013 12,"Pigs","Victoria",84200
2014 1,"Pigs","Victoria",82900
2014 2,"Pigs","Victoria",78400
2014 3,"Pigs","Victoria",79800
2014 4,"Pigs","Victoria",78700
2014 5,"Pigs","Victoria",98000
2014 6,"Pigs","Victoria",89200
2014 7,"Pigs","Victoria",96800
2014 8,"Pigs","Victoria",90900
2014 9,"Pigs","Victoria",89400
2014 10,"Pigs","Victoria",97400
2014 11,"Pigs","Victoria",88900
2014 12,"Pigs","Victoria",97200
2015 1,"Pigs","Victoria",87000
2015 2,"Pigs","Victoria",91000
2015 3,"Pigs","Victoria",99500
2015 4,"Pigs","Victoria",97800
2015 5,"Pigs","Victoria",99400
2015 6,"Pigs","Victoria",95700
2015 7,"Pigs","Victoria",100100
2015 8,"Pigs","Victoria",91700
2015 9,"Pigs","Victoria",93400
2015 10,"Pigs","Victoria",91200
2015 11,"Pigs","Victoria",88600
2015 12,"Pigs","Victoria",101700
2016 1,"Pigs","Victoria",83400
2016 2,"Pigs","Victoria",92100
2016 3,"Pigs","Victoria",93800
2016 4,"Pigs","Victoria",97200
2016 5,"Pigs","Victoria",101500
2016 6,"Pigs","Victoria",101800
2016 7,"Pigs","Victoria",94500
2016 8,"Pigs","Victoria",1e+05
2016 9,"Pigs","Victoria",92400
2016 10,"Pigs","Victoria",94600
2016 11,"Pigs","Victoria",97900
2016 12,"Pigs","Victoria",101200
2017 1,"Pigs","Victoria",90300
2017 2,"Pigs","Victoria",89900
2017 3,"Pigs","Victoria",102300
2017 4,"Pigs","Victoria",83500
2017 5,"Pigs","Victoria",113000
2017 6,"Pigs","Victoria",104700
2017 7,"Pigs","Victoria",99200
2017 8,"Pigs","Victoria",106700
2017 9,"Pigs","Victoria",89800
2017 10,"Pigs","Victoria",100100
2017 11,"Pigs","Victoria",103400
2017 12,"Pigs","Victoria",93100
2018 1,"Pigs","Victoria",90600
2018 2,"Pigs","Victoria",86800
2018 3,"Pigs","Victoria",90100
2018 4,"Pigs","Victoria",88900
2018 5,"Pigs","Victoria",103300
2018 6,"Pigs","Victoria",91700
2018 7,"Pigs","Victoria",101300
2018 8,"Pigs","Victoria",102500
2018 9,"Pigs","Victoria",82600
2018 10,"Pigs","Victoria",100700
2018 11,"Pigs","Victoria",98500
2018 12,"Pigs","Victoria",92300
1972 7,"Pigs","Western Australia",42300
1972 8,"Pigs","Western Australia",39800
1972 9,"Pigs","Western Australia",40100
1972 10,"Pigs","Western Australia",44700
1972 11,"Pigs","Western Australia",43100
1972 12,"Pigs","Western Australia",38000
1973 1,"Pigs","Western Australia",42600
1973 2,"Pigs","Western Australia",43900
1973 3,"Pigs","Western Australia",51700
1973 4,"Pigs","Western Australia",48600
1973 5,"Pigs","Western Australia",57800
1973 6,"Pigs","Western Australia",44800
1973 7,"Pigs","Western Australia",53200
1973 8,"Pigs","Western Australia",48700
1973 9,"Pigs","Western Australia",43600
1973 10,"Pigs","Western Australia",48200
1973 11,"Pigs","Western Australia",45800
1973 12,"Pigs","Western Australia",38100
1974 1,"Pigs","Western Australia",38100
1974 2,"Pigs","Western Australia",36600
1974 3,"Pigs","Western Australia",38500
1974 4,"Pigs","Western Australia",36600
1974 5,"Pigs","Western Australia",36600
1974 6,"Pigs","Western Australia",32600
1974 7,"Pigs","Western Australia",36200
1974 8,"Pigs","Western Australia",34400
1974 9,"Pigs","Western Australia",37500
1974 10,"Pigs","Western Australia",36800
1974 11,"Pigs","Western Australia",36800
1974 12,"Pigs","Western Australia",28800
1975 1,"Pigs","Western Australia",30000
1975 2,"Pigs","Western Australia",26700
1975 3,"Pigs","Western Australia",30300
1975 4,"Pigs","Western Australia",28200
1975 5,"Pigs","Western Australia",31800
1975 6,"Pigs","Western Australia",31900
1975 7,"Pigs","Western Australia",35800
1975 8,"Pigs","Western Australia",27900
1975 9,"Pigs","Western Australia",30200
1975 10,"Pigs","Western Australia",31500
1975 11,"Pigs","Western Australia",28700
1975 12,"Pigs","Western Australia",32500
1976 1,"Pigs","Western Australia",24000
1976 2,"Pigs","Western Australia",24300
1976 3,"Pigs","Western Australia",30100
1976 4,"Pigs","Western Australia",26600
1976 5,"Pigs","Western Australia",31800
1976 6,"Pigs","Western Australia",29100
1976 7,"Pigs","Western Australia",30600
1976 8,"Pigs","Western Australia",33100
1976 9,"Pigs","Western Australia",30000
1976 10,"Pigs","Western Australia",29100
1976 11,"Pigs","Western Australia",28900
1976 12,"Pigs","Western Australia",32100
1977 1,"Pigs","Western Australia",22900
1977 2,"Pigs","Western Australia",23600
1977 3,"Pigs","Western Australia",29900
1977 4,"Pigs","Western Australia",27600
1977 5,"Pigs","Western Australia",27800
1977 6,"Pigs","Western Australia",27800
1977 7,"Pigs","Western Australia",29700
1977 8,"Pigs","Western Australia",30300
1977 9,"Pigs","Western Australia",30100
1977 10,"Pigs","Western Australia",27500
1977 11,"Pigs","Western Australia",25400
1977 12,"Pigs","Western Australia",28800
1978 1,"Pigs","Western Australia",20100
1978 2,"Pigs","Western Australia",23700
1978 3,"Pigs","Western Australia",25600
1978 4,"Pigs","Western Australia",23900
1978 5,"Pigs","Western Australia",31600
1978 6,"Pigs","Western Australia",24800
1978 7,"Pigs","Western Australia",26400
1978 8,"Pigs","Western Australia",28800
1978 9,"Pigs","Western Australia",24800
1978 10,"Pigs","Western Australia",25300
1978 11,"Pigs","Western Australia",28400
1978 12,"Pigs","Western Australia",23800
1979 1,"Pigs","Western Australia",25300
1979 2,"Pigs","Western Australia",27200
1979 3,"Pigs","Western Australia",26700
1979 4,"Pigs","Western Australia",27600
1979 5,"Pigs","Western Australia",34600
1979 6,"Pigs","Western Australia",28100
1979 7,"Pigs","Western Australia",28600
1979 8,"Pigs","Western Australia",33800
1979 9,"Pigs","Western Australia",33000
1979 10,"Pigs","Western Australia",34500
1979 11,"Pigs","Western Australia",36900
1979 12,"Pigs","Western Australia",27800
1980 1,"Pigs","Western Australia",26800
1980 2,"Pigs","Western Australia",30700
1980 3,"Pigs","Western Australia",28700
1980 4,"Pigs","Western Australia",32300
1980 5,"Pigs","Western Australia",35400
1980 6,"Pigs","Western Australia",32800
1980 7,"Pigs","Western Australia",36800
1980 8,"Pigs","Western Australia",39000
1980 9,"Pigs","Western Australia",33400
1980 10,"Pigs","Western Australia",35500
1980 11,"Pigs","Western Australia",39500
1980 12,"Pigs","Western Australia",34200
1981 1,"Pigs","Western Australia",26400
1981 2,"Pigs","Western Australia",35000
1981 3,"Pigs","Western Australia",34000
1981 4,"Pigs","Western Australia",36800
1981 5,"Pigs","Western Australia",40900
1981 6,"Pigs","Western Australia",34000
1981 7,"Pigs","Western Australia",38700
1981 8,"Pigs","Western Australia",38900
1981 9,"Pigs","Western Australia",34900
1981 10,"Pigs","Western Australia",34100
1981 11,"Pigs","Western Australia",38500
1981 12,"Pigs","Western Australia",31800
1982 1,"Pigs","Western Australia",27300
1982 2,"Pigs","Western Australia",31700
1982 3,"Pigs","Western Australia",32100
1982 4,"Pigs","Western Australia",32800
1982 5,"Pigs","Western Australia",34600
1982 6,"Pigs","Western Australia",32600
1982 7,"Pigs","Western Australia",35300
1982 8,"Pigs","Western Australia",35200
1982 9,"Pigs","Western Australia",31800
1982 10,"Pigs","Western Australia",31100
1982 11,"Pigs","Western Australia",35200
1982 12,"Pigs","Western Australia",34300
1983 1,"Pigs","Western Australia",27100
1983 2,"Pigs","Western Australia",34600
1983 3,"Pigs","Western Australia",33600
1983 4,"Pigs","Western Australia",35700
1983 5,"Pigs","Western Australia",41400
1983 6,"Pigs","Western Australia",36700
1983 7,"Pigs","Western Australia",36800
1983 8,"Pigs","Western Australia",47100
1983 9,"Pigs","Western Australia",40500
1983 10,"Pigs","Western Australia",34800
1983 11,"Pigs","Western Australia",42000
1983 12,"Pigs","Western Australia",41000
1984 1,"Pigs","Western Australia",36000
1984 2,"Pigs","Western Australia",41200
1984 3,"Pigs","Western Australia",37500
1984 4,"Pigs","Western Australia",36700
1984 5,"Pigs","Western Australia",47000
1984 6,"Pigs","Western Australia",38900
1984 7,"Pigs","Western Australia",39000
1984 8,"Pigs","Western Australia",44900
1984 9,"Pigs","Western Australia",36500
1984 10,"Pigs","Western Australia",42500
1984 11,"Pigs","Western Australia",35500
1984 12,"Pigs","Western Australia",35700
1985 1,"Pigs","Western Australia",35800
1985 2,"Pigs","Western Australia",32000
1985 3,"Pigs","Western Australia",33900
1985 4,"Pigs","Western Australia",41700
1985 5,"Pigs","Western Australia",38900
1985 6,"Pigs","Western Australia",34100
1985 7,"Pigs","Western Australia",45000
1985 8,"Pigs","Western Australia",36200
1985 9,"Pigs","Western Australia",36100
1985 10,"Pigs","Western Australia",42400
1985 11,"Pigs","Western Australia",36400
1985 12,"Pigs","Western Australia",38400
1986 1,"Pigs","Western Australia",35600
1986 2,"Pigs","Western Australia",35100
1986 3,"Pigs","Western Australia",34700
1986 4,"Pigs","Western Australia",45500
1986 5,"Pigs","Western Australia",38300
1986 6,"Pigs","Western Australia",38300
1986 7,"Pigs","Western Australia",44000
1986 8,"Pigs","Western Australia",40300
1986 9,"Pigs","Western Australia",39000
1986 10,"Pigs","Western Australia",48400
1986 11,"Pigs","Western Australia",39900
1986 12,"Pigs","Western Australia",45800
1987 1,"Pigs","Western Australia",37500
1987 2,"Pigs","Western Australia",38600
1987 3,"Pigs","Western Australia",40200
1987 4,"Pigs","Western Australia",43700
1987 5,"Pigs","Western Australia",43400
1987 6,"Pigs","Western Australia",41600
1987 7,"Pigs","Western Australia",47600
1987 8,"Pigs","Western Australia",39000
1987 9,"Pigs","Western Australia",47800
1987 10,"Pigs","Western Australia",42000
1987 11,"Pigs","Western Australia",42000
1987 12,"Pigs","Western Australia",47200
1988 1,"Pigs","Western Australia",33900
1988 2,"Pigs","Western Australia",37000
1988 3,"Pigs","Western Australia",37300
1988 4,"Pigs","Western Australia",40900
1988 5,"Pigs","Western Australia",45700
1988 6,"Pigs","Western Australia",47200
1988 7,"Pigs","Western Australia",41900
1988 8,"Pigs","Western Australia",51100
1988 9,"Pigs","Western Australia",40200
1988 10,"Pigs","Western Australia",41500
1988 11,"Pigs","Western Australia",49400
1988 12,"Pigs","Western Australia",37800
1989 1,"Pigs","Western Australia",39800
1989 2,"Pigs","Western Australia",34800
1989 3,"Pigs","Western Australia",40500
1989 4,"Pigs","Western Australia",39800
1989 5,"Pigs","Western Australia",49300
1989 6,"Pigs","Western Australia",36800
1989 7,"Pigs","Western Australia",38000
1989 8,"Pigs","Western Australia",45400
1989 9,"Pigs","Western Australia",39600
1989 10,"Pigs","Western Australia",36800
1989 11,"Pigs","Western Australia",38900
1989 12,"Pigs","Western Australia",36100
1990 1,"Pigs","Western Australia",32500
1990 2,"Pigs","Western Australia",34900
1990 3,"Pigs","Western Australia",38000
1990 4,"Pigs","Western Australia",37300
1990 5,"Pigs","Western Australia",45200
1990 6,"Pigs","Western Australia",38300
1990 7,"Pigs","Western Australia",38500
1990 8,"Pigs","Western Australia",43500
1990 9,"Pigs","Western Australia",39900
1990 10,"Pigs","Western Australia",36800
1990 11,"Pigs","Western Australia",41300
1990 12,"Pigs","Western Australia",38300
1991 1,"Pigs","Western Australia",31600
1991 2,"Pigs","Western Australia",39300
1991 3,"Pigs","Western Australia",37000
1991 4,"Pigs","Western Australia",37600
1991 5,"Pigs","Western Australia",41400
1991 6,"Pigs","Western Australia",40800
1991 7,"Pigs","Western Australia",41900
1991 8,"Pigs","Western Australia",42400
1991 9,"Pigs","Western Australia",42300
1991 10,"Pigs","Western Australia",44300
1991 11,"Pigs","Western Australia",41200
1991 12,"Pigs","Western Australia",43000
1992 1,"Pigs","Western Australia",40200
1992 2,"Pigs","Western Australia",40200
1992 3,"Pigs","Western Australia",46000
1992 4,"Pigs","Western Australia",47600
1992 5,"Pigs","Western Australia",48500
1992 6,"Pigs","Western Australia",48400
1992 7,"Pigs","Western Australia",49000
1992 8,"Pigs","Western Australia",47700
1992 9,"Pigs","Western Australia",49400
1992 10,"Pigs","Western Australia",45100
1992 11,"Pigs","Western Australia",49300
1992 12,"Pigs","Western Australia",47400
1993 1,"Pigs","Western Australia",41400
1993 2,"Pigs","Western Australia",44300
1993 3,"Pigs","Western Australia",49000
1993 4,"Pigs","Western Australia",48200
1993 5,"Pigs","Western Australia",47000
1993 6,"Pigs","Western Australia",49600
1993 7,"Pigs","Western Australia",47500
1993 8,"Pigs","Western Australia",38700
1993 9,"Pigs","Western Australia",48800
1993 10,"Pigs","Western Australia",45100
1993 11,"Pigs","Western Australia",46100
1993 12,"Pigs","Western Australia",48900
1994 1,"Pigs","Western Australia",39600
1994 2,"Pigs","Western Australia",43100
1994 3,"Pigs","Western Australia",49800
1994 4,"Pigs","Western Australia",39500
1994 5,"Pigs","Western Australia",51200
1994 6,"Pigs","Western Australia",52200
1994 7,"Pigs","Western Australia",49000
1994 8,"Pigs","Western Australia",50500
1994 9,"Pigs","Western Australia",47400
1994 10,"Pigs","Western Australia",48000
1994 11,"Pigs","Western Australia",49500
1994 12,"Pigs","Western Australia",53000
1995 1,"Pigs","Western Australia",43000
