"","Quarter","Region","State","Purpose","Trips"
"23819",15522,"Wimmera","Victoria","Holiday",9.062883
"23820",15614,"Wimmera","Victoria","Holiday",11.1380584
"23821",15706,"Wimmera","Victoria","Holiday",6.5763119
"23822",15796,"Wimmera","Victoria","Holiday",12.4818281
"23823",15887,"Wimmera","Victoria","Holiday",3.3558862
"23824",15979,"Wimmera","Victoria","Holiday",5.0739451
"23825",16071,"Wimmera","Victoria","Holiday",16.8365658
"23826",16161,"Wimmera","Victoria","Holiday",8.5845712
"23827",16252,"Wimmera","Victoria","Holiday",9.422033
"23828",16344,"Wimmera","Victoria","Holiday",11.6326962
"23829",16436,"Wimmera","Victoria","Holiday",18.6566874
"23830",16526,"Wimmera","Victoria","Holiday",15.9380935
"23831",16617,"Wimmera","Victoria","Holiday",8.0395434
"23832",16709,"Wimmera","Victoria","Holiday",10.9001271
"23833",16801,"Wimmera","Victoria","Holiday",12.7364416
"23834",16892,"Wimmera","Victoria","Holiday",12.6790963
"23835",16983,"Wimmera","Victoria","Holiday",12.4438276
"23836",17075,"Wimmera","Victoria","Holiday",12.8187108
"23837",17167,"Wimmera","Victoria","Holiday",19.0908254
"23838",17257,"Wimmera","Victoria","Holiday",5.7877924
"23839",17348,"Wimmera","Victoria","Holiday",19.9253328
"23840",17440,"Wimmera","Victoria","Holiday",25.2337353
"23841",10227,"Wimmera","Victoria","Other",0
"23842",10317,"Wimmera","Victoria","Other",2.6080904
"23843",10408,"Wimmera","Victoria","Other",0
"23844",10500,"Wimmera","Victoria","Other",0
"23845",10592,"Wimmera","Victoria","Other",0
"23846",10682,"Wimmera","Victoria","Other",0
"23847",10773,"Wimmera","Victoria","Other",0
"23848",10865,"Wimmera","Victoria","Other",3.3809037
"23849",10957,"Wimmera","Victoria","Other",0
"23850",11048,"Wimmera","Victoria","Other",4.8339717
"23851",11139,"Wimmera","Victoria","Other",0.9998036
"23852",11231,"Wimmera","Victoria","Other",0
"23853",11323,"Wimmera","Victoria","Other",0
"23854",11413,"Wimmera","Victoria","Other",0
"23855",11504,"Wimmera","Victoria","Other",0
"23856",11596,"Wimmera","Victoria","Other",0
"23857",11688,"Wimmera","Victoria","Other",0
"23858",11778,"Wimmera","Victoria","Other",1.1712321
"23859",11869,"Wimmera","Victoria","Other",0
"23860",11961,"Wimmera","Victoria","Other",0
"23861",12053,"Wimmera","Victoria","Other",0
"23862",12143,"Wimmera","Victoria","Other",0
"23863",12234,"Wimmera","Victoria","Other",0
"23864",12326,"Wimmera","Victoria","Other",0
"23865",12418,"Wimmera","Victoria","Other",0
"23866",12509,"Wimmera","Victoria","Other",0
"23867",12600,"Wimmera","Victoria","Other",0
"23868",12692,"Wimmera","Victoria","Other",0
"23869",12784,"Wimmera","Victoria","Other",1.189833
"23870",12874,"Wimmera","Victoria","Other",0
"23871",12965,"Wimmera","Victoria","Other",0
"23872",13057,"Wimmera","Victoria","Other",0
"23873",13149,"Wimmera","Victoria","Other",0
"23874",13239,"Wimmera","Victoria","Other",0
"23875",13330,"Wimmera","Victoria","Other",2.397091
"23876",13422,"Wimmera","Victoria","Other",0
"23877",13514,"Wimmera","Victoria","Other",2.1942968
"23878",13604,"Wimmera","Victoria","Other",3.4444051
"23879",13695,"Wimmera","Victoria","Other",0
"23880",13787,"Wimmera","Victoria","Other",2.2362724
"23881",13879,"Wimmera","Victoria","Other",2.632325
"23882",13970,"Wimmera","Victoria","Other",0
"23883",14061,"Wimmera","Victoria","Other",0
"23884",14153,"Wimmera","Victoria","Other",0
"23885",14245,"Wimmera","Victoria","Other",0
"23886",14335,"Wimmera","Victoria","Other",0
"23887",14426,"Wimmera","Victoria","Other",0
"23888",14518,"Wimmera","Victoria","Other",1.0819299
"23889",14610,"Wimmera","Victoria","Other",5.0276759
"23890",14700,"Wimmera","Victoria","Other",1.4401953
"23891",14791,"Wimmera","Victoria","Other",0.8392804
"23892",14883,"Wimmera","Victoria","Other",3.8144155
"23893",14975,"Wimmera","Victoria","Other",1.7932189
"23894",15065,"Wimmera","Victoria","Other",0
"23895",15156,"Wimmera","Victoria","Other",0
"23896",15248,"Wimmera","Victoria","Other",0
"23897",15340,"Wimmera","Victoria","Other",0
"23898",15431,"Wimmera","Victoria","Other",0
"23899",15522,"Wimmera","Victoria","Other",0
"23900",15614,"Wimmera","Victoria","Other",1.2862624
"23901",15706,"Wimmera","Victoria","Other",0
"23902",15796,"Wimmera","Victoria","Other",2.999818
"23903",15887,"Wimmera","Victoria","Other",3.7749426
"23904",15979,"Wimmera","Victoria","Other",7.2934217
"23905",16071,"Wimmera","Victoria","Other",0
"23906",16161,"Wimmera","Victoria","Other",0
"23907",16252,"Wimmera","Victoria","Other",11.381573
"23908",16344,"Wimmera","Victoria","Other",2.7972349
"23909",16436,"Wimmera","Victoria","Other",0
"23910",16526,"Wimmera","Victoria","Other",0
"23911",16617,"Wimmera","Victoria","Other",1.21234
"23912",16709,"Wimmera","Victoria","Other",6.1103334
"23913",16801,"Wimmera","Victoria","Other",3.2573434
"23914",16892,"Wimmera","Victoria","Other",0
"23915",16983,"Wimmera","Victoria","Other",0
"23916",17075,"Wimmera","Victoria","Other",0
"23917",17167,"Wimmera","Victoria","Other",0.489523
"23918",17257,"Wimmera","Victoria","Other",0
"23919",17348,"Wimmera","Victoria","Other",9.6404311
"23920",17440,"Wimmera","Victoria","Other",0.3707857
"23921",10227,"Wimmera","Victoria","Visiting",14.5080315
"23922",10317,"Wimmera","Victoria","Visiting",17.9776562
"23923",10408,"Wimmera","Victoria","Visiting",16.3213288
"23924",10500,"Wimmera","Victoria","Visiting",19.3532381
"23925",10592,"Wimmera","Victoria","Visiting",11.0310375
"23926",10682,"Wimmera","Victoria","Visiting",14.5827726
"23927",10773,"Wimmera","Victoria","Visiting",18.0707078
"23928",10865,"Wimmera","Victoria","Visiting",10.3922736
"23929",10957,"Wimmera","Victoria","Visiting",21.1856392
"23930",11048,"Wimmera","Victoria","Visiting",14.77336
"23931",11139,"Wimmera","Victoria","Visiting",21.7707341
"23932",11231,"Wimmera","Victoria","Visiting",12.1886403
"23933",11323,"Wimmera","Victoria","Visiting",14.1975577
"23934",11413,"Wimmera","Victoria","Visiting",20.749112
"23935",11504,"Wimmera","Victoria","Visiting",3.8616677
"23936",11596,"Wimmera","Victoria","Visiting",19.1789824
"23937",11688,"Wimmera","Victoria","Visiting",22.7476747
"23938",11778,"Wimmera","Victoria","Visiting",4.0603658
"23939",11869,"Wimmera","Victoria","Visiting",16.5718906
"23940",11961,"Wimmera","Victoria","Visiting",42.516814
"23941",12053,"Wimmera","Victoria","Visiting",30.0323999
"23942",12143,"Wimmera","Victoria","Visiting",26.0342788
"23943",12234,"Wimmera","Victoria","Visiting",10.8338807
"23944",12326,"Wimmera","Victoria","Visiting",11.172283
"23945",12418,"Wimmera","Victoria","Visiting",19.9557251
"23946",12509,"Wimmera","Victoria","Visiting",13.252189
"23947",12600,"Wimmera","Victoria","Visiting",27.5339489
"23948",12692,"Wimmera","Victoria","Visiting",15.1233092
"23949",12784,"Wimmera","Victoria","Visiting",11.5891854
"23950",12874,"Wimmera","Victoria","Visiting",1.3075054
"23951",12965,"Wimmera","Victoria","Visiting",6.8454915
"23952",13057,"Wimmera","Victoria","Visiting",20.7608367
"23953",13149,"Wimmera","Victoria","Visiting",12.120536
"23954",13239,"Wimmera","Victoria","Visiting",16.414979
"23955",13330,"Wimmera","Victoria","Visiting",22.85431
"23956",13422,"Wimmera","Victoria","Visiting",15.193818
"23957",13514,"Wimmera","Victoria","Visiting",14.4444081
"23958",13604,"Wimmera","Victoria","Visiting",6.0495857
"23959",13695,"Wimmera","Victoria","Visiting",12.0351541
"23960",13787,"Wimmera","Victoria","Visiting",16.3145451
"23961",13879,"Wimmera","Victoria","Visiting",13.5285409
"23962",13970,"Wimmera","Victoria","Visiting",16.1287493
"23963",14061,"Wimmera","Victoria","Visiting",12.4394285
"23964",14153,"Wimmera","Victoria","Visiting",9.4214459
"23965",14245,"Wimmera","Victoria","Visiting",9.0495303
"23966",14335,"Wimmera","Victoria","Visiting",8.3774679
"23967",14426,"Wimmera","Victoria","Visiting",4.9591241
"23968",14518,"Wimmera","Victoria","Visiting",10.6989744
"23969",14610,"Wimmera","Victoria","Visiting",14.5639162
"23970",14700,"Wimmera","Victoria","Visiting",18.2734388
"23971",14791,"Wimmera","Victoria","Visiting",2.0458258
"23972",14883,"Wimmera","Victoria","Visiting",6.7211621
"23973",14975,"Wimmera","Victoria","Visiting",14.9413294
"23974",15065,"Wimmera","Victoria","Visiting",26.0470416
"23975",15156,"Wimmera","Victoria","Visiting",10.9326143
"23976",15248,"Wimmera","Victoria","Visiting",11.2523246
"23977",15340,"Wimmera","Victoria","Visiting",13.2199278
"23978",15431,"Wimmera","Victoria","Visiting",8.7666776
"23979",15522,"Wimmera","Victoria","Visiting",8.8405775
"23980",15614,"Wimmera","Victoria","Visiting",21.1787013
"23981",15706,"Wimmera","Victoria","Visiting",11.6196559
"23982",15796,"Wimmera","Victoria","Visiting",19.0483671
"23983",15887,"Wimmera","Victoria","Visiting",8.0351213
"23984",15979,"Wimmera","Victoria","Visiting",27.1651415
"23985",16071,"Wimmera","Victoria","Visiting",4.2721093
"23986",16161,"Wimmera","Victoria","Visiting",11.370497
"23987",16252,"Wimmera","Victoria","Visiting",2.2709387
"23988",16344,"Wimmera","Victoria","Visiting",22.3845371
"23989",16436,"Wimmera","Victoria","Visiting",12.55625
"23990",16526,"Wimmera","Victoria","Visiting",8.6914582
"23991",16617,"Wimmera","Victoria","Visiting",15.8224381
"23992",16709,"Wimmera","Victoria","Visiting",13.1464428
"23993",16801,"Wimmera","Victoria","Visiting",21.2751123
"23994",16892,"Wimmera","Victoria","Visiting",11.7230606
"23995",16983,"Wimmera","Victoria","Visiting",5.6362879
"23996",17075,"Wimmera","Victoria","Visiting",12.8912265
"23997",17167,"Wimmera","Victoria","Visiting",20.7763256
"23998",17257,"Wimmera","Victoria","Visiting",34.9998344
"23999",17348,"Wimmera","Victoria","Visiting",26.5843944
"24000",17440,"Wimmera","Victoria","Visiting",12.8350619
"24001",10227,"Yorke Peninsula","South Australia","Business",10.8509058
"24002",10317,"Yorke Peninsula","South Australia","Business",2.5752715
"24003",10408,"Yorke Peninsula","South Australia","Business",16.2281561
"24004",10500,"Yorke Peninsula","South Australia","Business",1.3441201
"24005",10592,"Yorke Peninsula","South Australia","Business",1.2153708
"24006",10682,"Yorke Peninsula","South Australia","Business",4.4511692
"24007",10773,"Yorke Peninsula","South Australia","Business",11.3918547
"24008",10865,"Yorke Peninsula","South Australia","Business",7.9174735
"24009",10957,"Yorke Peninsula","South Australia","Business",3.2032917
"24010",11048,"Yorke Peninsula","South Australia","Business",1.3872922
"24011",11139,"Yorke Peninsula","South Australia","Business",3.6100766
"24012",11231,"Yorke Peninsula","South Australia","Business",7.5766016
"24013",11323,"Yorke Peninsula","South Australia","Business",5.7691867
"24014",11413,"Yorke Peninsula","South Australia","Business",2.0270241
"24015",11504,"Yorke Peninsula","South Australia","Business",5.5061124
"24016",11596,"Yorke Peninsula","South Australia","Business",8.1508098
"24017",11688,"Yorke Peninsula","South Australia","Business",8.876853
"24018",11778,"Yorke Peninsula","South Australia","Business",2.6802708
"24019",11869,"Yorke Peninsula","South Australia","Business",17.0491164
"24020",11961,"Yorke Peninsula","South Australia","Business",19.3005047
"24021",12053,"Yorke Peninsula","South Australia","Business",9.3446876
"24022",12143,"Yorke Peninsula","South Australia","Business",8.9104904
"24023",12234,"Yorke Peninsula","South Australia","Business",5.1530079
"24024",12326,"Yorke Peninsula","South Australia","Business",15.8567084
"24025",12418,"Yorke Peninsula","South Australia","Business",5.6861981
"24026",12509,"Yorke Peninsula","South Australia","Business",8.6718964
"24027",12600,"Yorke Peninsula","South Australia","Business",16.2491903
"24028",12692,"Yorke Peninsula","South Australia","Business",8.9714458
"24029",12784,"Yorke Peninsula","South Australia","Business",2.5054414
"24030",12874,"Yorke Peninsula","South Australia","Business",5.1907808
"24031",12965,"Yorke Peninsula","South Australia","Business",7.9702976
"24032",13057,"Yorke Peninsula","South Australia","Business",3.1899981
"24033",13149,"Yorke Peninsula","South Australia","Business",8.272573
"24034",13239,"Yorke Peninsula","South Australia","Business",7.223833
"24035",13330,"Yorke Peninsula","South Australia","Business",7.668828
"24036",13422,"Yorke Peninsula","South Australia","Business",15.658605
"24037",13514,"Yorke Peninsula","South Australia","Business",4.0787571
"24038",13604,"Yorke Peninsula","South Australia","Business",8.7499088
"24039",13695,"Yorke Peninsula","South Australia","Business",3.6911376
"24040",13787,"Yorke Peninsula","South Australia","Business",8.7370556
"24041",13879,"Yorke Peninsula","South Australia","Business",4.8218416
"24042",13970,"Yorke Peninsula","South Australia","Business",4.1879437
"24043",14061,"Yorke Peninsula","South Australia","Business",1.5469645
"24044",14153,"Yorke Peninsula","South Australia","Business",23.0626146
"24045",14245,"Yorke Peninsula","South Australia","Business",9.8772934
"24046",14335,"Yorke Peninsula","South Australia","Business",8.1715267
"24047",14426,"Yorke Peninsula","South Australia","Business",4.7900894
"24048",14518,"Yorke Peninsula","South Australia","Business",8.5124668
"24049",14610,"Yorke Peninsula","South Australia","Business",10.2934262
"24050",14700,"Yorke Peninsula","South Australia","Business",5.8056015
"24051",14791,"Yorke Peninsula","South Australia","Business",8.9827867
"24052",14883,"Yorke Peninsula","South Australia","Business",4.0835005
"24053",14975,"Yorke Peninsula","South Australia","Business",4.1383101
"24054",15065,"Yorke Peninsula","South Australia","Business",9.1449718
"24055",15156,"Yorke Peninsula","South Australia","Business",12.7856536
"24056",15248,"Yorke Peninsula","South Australia","Business",4.8045554
"24057",15340,"Yorke Peninsula","South Australia","Business",1.6868241
"24058",15431,"Yorke Peninsula","South Australia","Business",8.7651169
"24059",15522,"Yorke Peninsula","South Australia","Business",2.2380354
"24060",15614,"Yorke Peninsula","South Australia","Business",2.3596893
"24061",15706,"Yorke Peninsula","South Australia","Business",3.6812615
"24062",15796,"Yorke Peninsula","South Australia","Business",3.6326799
"24063",15887,"Yorke Peninsula","South Australia","Business",20.7134572
"24064",15979,"Yorke Peninsula","South Australia","Business",6.7756236
"24065",16071,"Yorke Peninsula","South Australia","Business",0
"24066",16161,"Yorke Peninsula","South Australia","Business",0
"24067",16252,"Yorke Peninsula","South Australia","Business",10.1054241
"24068",16344,"Yorke Peninsula","South Australia","Business",4.5942492
"24069",16436,"Yorke Peninsula","South Australia","Business",1.2064972
"24070",16526,"Yorke Peninsula","South Australia","Business",1.124283
"24071",16617,"Yorke Peninsula","South Australia","Business",1.1742891
"24072",16709,"Yorke Peninsula","South Australia","Business",9.9204392
"24073",16801,"Yorke Peninsula","South Australia","Business",0
"24074",16892,"Yorke Peninsula","South Australia","Business",0
"24075",16983,"Yorke Peninsula","South Australia","Business",11.6297302
"24076",17075,"Yorke Peninsula","South Australia","Business",3.0775296
"24077",17167,"Yorke Peninsula","South Australia","Business",2.3238941
"24078",17257,"Yorke Peninsula","South Australia","Business",9.6256702
"24079",17348,"Yorke Peninsula","South Australia","Business",15.1113861
"24080",17440,"Yorke Peninsula","South Australia","Business",3.7505752
"24081",10227,"Yorke Peninsula","South Australia","Holiday",113.0287626
"24082",10317,"Yorke Peninsula","South Australia","Holiday",63.1545904
"24083",10408,"Yorke Peninsula","South Australia","Holiday",40.4222914
"24084",10500,"Yorke Peninsula","South Australia","Holiday",69.6583807
"24085",10592,"Yorke Peninsula","South Australia","Holiday",106.2756234
"24086",10682,"Yorke Peninsula","South Australia","Holiday",80.8121005
"24087",10773,"Yorke Peninsula","South Australia","Holiday",42.5241129
"24088",10865,"Yorke Peninsula","South Australia","Holiday",55.7463532
"24089",10957,"Yorke Peninsula","South Australia","Holiday",138.0357258
"24090",11048,"Yorke Peninsula","South Australia","Holiday",76.7421224
"24091",11139,"Yorke Peninsula","South Australia","Holiday",62.9491616
"24092",11231,"Yorke Peninsula","South Australia","Holiday",76.3244779
"24093",11323,"Yorke Peninsula","South Australia","Holiday",116.8767412
